2019753,Sakshi Malhotra 53,EVE,2019,PH102:9.100000;MATH101:6.600000;502:8.800000;102:9.000000,MATH102:10.000000;BIO101:8.900000
BT-24-0754,Vivek Chopra 54,HCD,2023,302:9.700000;EE101:9.100000;401:8.800000,201:6.500000;EE102:6.400000
2019755,Ananya Shah 55,CB,2020,PH101:9.900000;MATH101:7.700000;201:8.100000;401:6.100000,301:9.900000;202:6.100000;101:7.700000
2019756,Karan Kumar 56,ME,2018,PH102:8.900000;502:7.000000;EE101:8.100000,ML201:9.700000;EE102:8.900000
BT-22-0757,Rahul Bhatt 57,CSD,2023,HSS101:7.000000;202:9.600000;ML201:8.300000;501:7.500000,CS101:6.700000;102:9.200000
BT-23-0758,Siddharth Reddy 58,CSAI,2023,302:9.000000;EE102:8.600000;CS201:6.800000,ML201:9.600000;401:8.000000
2019759,Aditi Kapoor 59,CSD,2021,EE102:9.300000;201:9.200000;302:7.400000;401:6.200000,CS101:8.900000;202:7.400000;HSS101:9.300000
2019760,Arjun Agarwal 60,ME,2022,ECO101:6.300000;101:7.800000;501:10.000000,MATH102:9.300000;102:8.800000
2019761,Neha Rao 61,CSE,2020,202:7.800000;101:9.600000;401:8.500000;PH102:6.100000,MATH201:6.300000;ML301:8.700000;HSS102:6.600000
2019762,Rohan Joshi 62,CB,2018,AI301:8.500000;PH101:7.800000;202:8.500000,EE102:8.300000;MATH201:6.600000
2019763,Vikram Yadav 63,ME,2019,301:7.900000;PH101:6.600000;EE102:9.600000;302:8.000000,201:6.100000;CS101:7.200000;BIO101:8.400000
2019764,Akash Patel 64,ECE,2023,401:8.300000;201:9.100000;HSS102:6.000000,101:7.100000;BIO101:8.500000
2019765,Isha Iyer 65,HCD,2021,BIO101:8.100000;301:9.800000;101:7.900000;AI201:9.800000,102:9.200000;401:8.800000;MATH102:10.000000
2019766,Priya Verma 66,CB,2023,301:7.200000;AI301:8.200000;202:6.200000,302:9.500000;BIO101:8.900000
2019767,Shreya Nair 67,CB,2021,COM101:7.200000;EE101:10.000000;202:9.400000;MATH102:6.700000,AI301:7.200000;301:6.900000;401:6.900000
2019768,Aarav Gupta 68,CB,2022,MATH102:9.700000;HSS101:9.100000;502:9.100000,ML301:6.600000;CS102:7.400000
2019769,Anushka Singh 69,CSD,2019,HSS101:6.100000;ECO101:8.600000;AI301:8.500000;502:6.500000,MATH102:7.200000;CS201:9.000000;102:9.800000
2019770,Mihir Mehta 70,CSD,2019,MATH201:9.500000;BIO101:6.400000;CS301:9.500000,102:7.900000;502:7.300000
2019771,Rhea Desai 71,CB,2021,CS201:9.500000;201:8.800000;MATH102:6.800000;501:8.200000,COM101:6.800000;301:7.200000
BT-22-0772,Tanvi Sharma 72,EVE,2022,COM101:8.200000;301:7.400000;AI301:7.700000,CS102:6.400000
2019773,Aisha Malhotra 73,CSD,2020,BIO101:7.000000;302:7.400000;502:9.200000;202:6.100000,PH102:7.900000;401:7.100000;ML301:7.200000
BT-24-0774,Gaurav Chopra 74,CSD,2018,301:9.500000;302:8.900000;202:9.000000,AI301:9.100000;502:9.200000
BT-20-0775,Pooja Shah 75,CSE,2021,CS101:10.000000;101:6.600000;401:9.100000;102:9.100000,202:6.100000;EE101:7.600000
2019776,Sameer Kumar 76,CSSS,2019,301:6.800000;501:7.900000;HSS101:6.700000,ECO101:8.400000;502:8.700000
2019777,Yash Bhatt 77,ME,2023,101:8.300000;202:9.200000;COM101:6.700000;501:8.300000,BIO101:9.800000;PH102:9.900000;HSS102:9.900000
2019778,Ankit Reddy 78,CSSS,2018,PH102:6.400000;MATH102:8.100000;502:10.000000,301:6.700000;EE101:7.200000
2019779,Kavya Kapoor 79,HCD,2021,101:8.100000;HSS102:6.900000;AI301:9.200000,MATH201:9.800000;ECO101:7.400000;202:6.100000
2019780,Ravi Agarwal 80,ECE,2022,201:9.800000;EE101:9.100000;CS301:9.100000,501:6.700000;502:9.300000
2019781,Sneha Rao 81,CSSS,2023,BIO101:6.400000;202:7.000000;302:8.400000;HSS101:6.400000,MATH201:6.200000;502:9.800000;EE102:9.600000
2019782,Advait Joshi 82,CSD,2019,EE101:7.200000;401:8.000000;BIO101:8.000000,ML301:8.400000;CS201:7.800000
2019783,Divya Yadav 83,CSE,2018,MATH101:9.800000;502:7.600000,401:8.500000;MATH201:9.100000;COM101:6.100000
2019784,Nikhil Patel 84,ME,2022,101:7.800000;ML301:9.000000;302:7.700000,HSS102:6.600000;301:10.000000
2019785,Sakshi Iyer 85,HCD,2018,202:8.800000;HSS102:8.700000;201:6.500000;AI301:8.200000,MATH101:7.300000;CS301:6.500000;102:6.500000
2019786,Vivek Verma 86,HCD,2022,202:8.100000;301:6.800000;HSS102:8.400000,COM101:9.900000;501:8.000000
2019787,Ananya Nair 87,ME,2023,CS201:9.100000;101:7.000000;501:9.200000,ECO101:9.200000;102:6.700000;ML301:9.900000
BT-23-0788,Karan Gupta 88,HCD,2021,CS301:7.800000;CS101:7.000000;401:8.300000,ML301:8.000000
2019789,Rahul Singh 89,CB,2020,501:8.100000;ECO101:9.700000;101:8.200000;CS301:7.600000,HSS101:9.600000;HSS102:8.700000;401:8.100000
BT-20-0790,Siddharth Mehta 90,CSE,2023,301:6.600000;BIO101:9.300000;ML301:9.000000,102:6.500000;101:6.900000
2019791,Aditi Desai 91,EVE,2019,AI201:8.700000;MATH102:9.200000;HSS102:8.200000;501:9.000000,PH102:10.000000
2019792,Arjun Sharma 92,ECE,2018,101:9.800000;MATH101:9.700000;401:9.600000,PH101:7.900000
BT-23-0793,Neha Malhotra 93,ECE,2022,101:8.300000;ECO101:9.100000;ML201:6.000000;302:9.300000,102:7.200000;CS301:7.300000
BT-24-0794,Rohan Chopra 94,ME,2020,201:8.000000;ML201:9.700000,AI201:7.900000;102:9.300000
2019795,Vikram Shah 95,CSD,2019,CS101:7.000000;MATH102:8.900000;302:9.100000;501:6.900000,COM101:7.000000;MATH101:8.400000;301:9.100000
2019796,Akash Kumar 96,CSD,2020,ML301:8.400000;CS101:7.700000;102:6.800000,301:9.800000
2019797,Isha Bhatt 97,EVE,2019,BIO101:9.000000;EE102:8.900000;MATH101:6.400000;201:8.000000,EE101:9.700000;102:8.700000
BT-23-0798,Priya Reddy 98,CSE,2021,201:8.200000;202:8.700000;MATH102:8.000000,EE101:7.300000;AI301:7.900000
2019799,Shreya Kapoor 99,ME,2023,202:8.500000;CS201:7.600000;COM101:7.100000;502:6.200000,ML201:8.300000;PH102:8.000000;301:7.200000
2019800,Aarav Agarwal 0,ME,2020,BIO101:8.600000;CS301:9.800000;COM101:6.300000,202:9.600000;502:9.300000
2019801,Anushka Rao 1,HCD,2023,201:7.600000;202:7.600000;EE102:8.500000;502:6.100000,501:8.200000;102:8.600000
2019802,Mihir Joshi 2,CSE,2022,201:6.100000;101:9.800000;CS102:8.500000,HSS101:8.000000;EE102:7.000000
BT-23-0803,Rhea Yadav 3,CSD,2020,PH101:9.000000;502:9.300000;AI201:6.100000;MATH101:9.400000,101:7.900000;501:9.400000;401:7.100000
2019804,Tanvi Patel 4,CSD,2022,101:6.100000;202:7.500000;EE102:8.000000,AI201:7.400000
2019805,Aisha Iyer 5,ME,2022,302:7.000000;301:8.800000;AI201:9.700000;101:7.900000,ECO101:6.500000;501:7.500000;PH101:9.500000
2019806,Gaurav Verma 6,CSE,2020,ML301:9.100000;302:6.800000;501:8.800000,MATH101:9.000000;CS201:9.000000
BT-22-0807,Pooja Nair 7,CSSS,2021,301:7.900000;COM101:8.400000;CS102:6.200000;501:6.700000,CS101:6.400000;102:6.200000;502:9.200000
2019808,Sameer Gupta 8,EVE,2023,502:7.600000;CS301:8.900000;AI301:9.500000,102:9.800000;202:6.500000
2019809,Yash Singh 9,ME,2023,MATH102:7.700000;EE102:6.800000;202:7.100000;102:8.600000,ECO101:8.200000;502:6.200000
2019810,Ankit Mehta 10,EVE,2018,CS201:9.800000;EE102:7.600000;502:7.700000,202:7.100000
2019811,Kavya Desai 11,HCD,2022,EE102:9.400000;201:8.900000;102:7.000000,401:7.700000;MATH102:8.200000
2019812,Ravi Sharma 12,ECE,2020,302:7.900000;202:7.400000;EE102:7.700000,102:9.100000;MATH201:8.900000
BT-23-0813,Sneha Malhotra 13,CSE,2018,302:6.300000;EE102:9.200000;502:7.300000;301:8.200000,101:9.700000;202:8.600000;EE101:8.900000
2019814,Advait Chopra 14,HCD,2019,302:8.400000;401:7.300000;MATH101:6.700000,MATH201:6.700000;CS301:9.900000
2019815,Divya Shah 15,CSE,2022,302:6.900000;301:6.700000;101:6.300000,MATH102:8.200000
BT-21-0816,Nikhil Kumar 16,ECE,2020,CS201:8.300000;401:8.200000;501:9.100000,202:7.900000
2019817,Sakshi Bhatt 17,CSAI,2020,ML301:6.600000;AI301:9.500000;201:8.000000,HSS102:7.300000;101:8.200000
2019818,Vivek Reddy 18,EVE,2018,HSS102:6.400000;AI201:9.100000;CS102:7.900000,302:7.300000
BT-24-0819,Ananya Kapoor 19,EVE,2019,101:7.500000;502:9.100000;102:7.200000;ML201:7.500000,301:8.800000;HSS102:6.100000
2019820,Karan Agarwal 20,CSE,2018,EE101:6.600000;501:8.500000;AI201:7.600000,ML201:6.400000;302:9.000000
2019821,Rahul Rao 21,CSSS,2022,202:9.100000;ML201:6.600000;CS301:6.800000,BIO101:6.100000;501:9.000000;HSS101:8.200000
2019822,Siddharth Joshi 22,CB,2023,301:7.200000;302:9.900000;501:6.600000,101:8.800000
BT-23-0823,Aditi Yadav 23,ME,2023,CS201:7.200000;ML301:6.400000;202:7.400000;302:6.600000,401:6.400000;EE101:8.600000;HSS102:6.900000
2019824,Arjun Patel 24,CB,2019,101:6.700000;502:9.600000,PH102:9.700000;EE101:7.800000
2019825,Neha Iyer 25,CSAI,2023,301:6.500000;101:7.000000;PH102:8.800000;MATH102:8.400000,EE101:6.900000;501:9.700000;202:9.200000
BT-21-0826,Rohan Verma 26,CSD,2019,301:9.400000;302:7.100000;AI301:6.500000,ML201:9.500000;502:9.800000
2019827,Vikram Nair 27,CSE,2019,CS102:7.200000;301:6.700000;AI201:6.500000;102:9.900000,EE101:6.600000;302:9.700000
2019828,Akash Gupta 28,ECE,2020,MATH102:8.000000;CS102:7.900000;PH102:7.100000,HSS102:9.800000;EE101:6.800000
2019829,Isha Singh 29,CSSS,2023,PH102:6.700000;101:6.300000;201:9.500000;CS102:6.100000,MATH201:9.200000;102:7.100000;302:6.800000
2019830,Priya Mehta 30,CSD,2021,ECO101:7.700000;102:8.600000;301:6.900000,401:8.800000;501:7.000000
2019831,Shreya Desai 31,ME,2020,502:7.100000;301:9.800000;EE101:8.700000,BIO101:7.000000;PH101:7.400000;101:8.500000
2019832,Aarav Sharma 32,CB,2021,ECO101:6.100000;101:8.100000;202:6.900000,COM101:8.400000
BT-23-0833,Anushka Malhotra 33,ME,2019,201:9.000000;302:7.700000;202:6.400000;301:7.400000,CS101:7.400000;PH101:8.800000
2019834,Mihir Chopra 34,CSE,2022,PH102:8.100000;HSS101:9.500000;101:6.200000,201:6.600000;102:10.000000
2019835,Rhea Shah 35,CSAI,2021,EE102:7.000000;502:7.000000;501:7.600000;102:6.100000,201:6.700000;302:7.200000;202:7.300000
2019836,Tanvi Kumar 36,CSSS,2022,PH102:9.000000;EE101:9.000000;102:8.200000,PH101:9.600000;301:8.800000
BT-22-0837,Aisha Bhatt 37,CB,2021,501:9.200000;ECO101:8.000000;301:6.400000;302:6.700000,CS101:7.600000;502:7.900000;CS201:6.200000
2019838,Gaurav Reddy 38,ME,2020,302:7.700000;CS101:9.400000;201:8.800000,401:8.100000
2019839,Pooja Kapoor 39,ME,2023,CS102:7.600000;PH101:6.900000;401:8.600000;201:6.800000,
BT-20-0840,Sameer Agarwal 40,EVE,2023,401:8.300000;102:9.200000;CS201:6.100000,201:6.600000;202:9.000000
2019841,Yash Rao 41,CSSS,2018,EE102:9.200000;CS102:8.400000;PH101:6.100000;HSS102:7.200000,CS301:6.900000;102:9.700000;BIO101:7.900000
BT-22-0842,Ankit Joshi 42,CSSS,2018,COM101:6.400000;ML301:8.000000;AI301:9.200000,202:7.300000
2019843,Kavya Yadav 43,CSAI,2023,202:9.100000;ML201:8.200000;201:9.400000;401:9.300000,102:9.100000;MATH201:7.500000
BT-24-0844,Ravi Patel 44,CSSS,2020,AI201:7.300000;502:7.500000;201:6.800000,MATH201:7.400000;ML201:8.300000
BT-20-0845,Sneha Iyer 45,ECE,2023,501:6.900000;202:8.600000;CS301:9.900000;HSS101:8.100000,ML201:6.200000;CS102:9.700000
2019846,Advait Verma 46,CSE,2022,102:6.400000;501:8.600000;MATH101:8.700000,502:6.900000;101:7.600000
BT-22-0847,Divya Nair 47,ME,2018,102:6.200000;MATH201:8.500000;PH101:9.200000,CS301:7.700000;101:8.900000;CS102:6.700000
2019848,Nikhil Gupta 48,CSSS,2018,HSS101:8.500000;BIO101:9.200000;302:7.100000,PH101:8.500000;MATH201:6.000000
BT-24-0849,Sakshi Singh 49,HCD,2020,202:6.600000;102:8.100000;201:8.000000;502:9.400000,ML201:7.700000;BIO101:9.800000;501:9.400000
2019850,Vivek Mehta 50,ME,2022,202:7.500000;ML201:6.800000;HSS101:7.700000,PH102:6.300000;CS101:8.100000
2019851,Ananya Desai 51,ECE,2023,EE102:6.000000;101:7.600000;302:8.700000;HSS101:9.400000,502:9.500000;MATH101:7.400000;CS101:6.900000
2019852,Karan Sharma 52,CB,2019,ML301:8.700000;301:9.000000;PH102:7.800000,ECO101:9.900000
2019853,Rahul Malhotra 53,CSD,2022,401:6.400000;201:8.800000;ML301:6.000000;HSS101:9.700000,BIO101:6.300000;ECO101:6.800000;202:8.400000
BT-24-0854,Siddharth Chopra 54,CSAI,2018,AI301:9.300000;102:7.000000;502:6.600000,101:9.500000;HSS101:8.000000
BT-20-0855,Aditi Shah 55,ME,2019,102:6.000000;301:8.500000;BIO101:8.200000;502:8.600000,501:8.400000;EE102:8.900000;EE101:7.500000
BT-21-0856,Arjun Kumar 56,CB,2020,CS101:6.300000;202:6.100000,PH101:8.300000
BT-22-0857,Neha Bhatt 57,ECE,2020,COM101:7.600000;202:8.200000;HSS102:8.500000;CS101:7.500000,CS301:8.200000;501:9.200000;502:10.000000
BT-23-0858,Rohan Reddy 58,HCD,2022,501:9.700000;CS102:6.000000,PH101:7.800000;101:6.400000
2019859,Vikram Kapoor 59,CSD,2018,COM101:7.000000;ECO101:9.800000;502:9.900000;EE101:7.400000,MATH101:8.700000;CS102:8.100000;AI301:8.100000
BT-20-0860,Akash Agarwal 60,CSAI,2020,401:7.300000;MATH102:7.500000;101:8.800000,ML301:10.000000
2019861,Isha Rao 61,CSE,2022,202:6.400000;501:7.200000;301:6.500000;COM101:8.300000,502:8.300000;401:7.200000
2019862,Priya Joshi 62,CSE,2023,201:7.500000;302:8.100000;301:8.300000,MATH102:6.600000
2019863,Shreya Yadav 63,EVE,2021,PH101:7.200000;CS201:9.700000;AI301:7.500000,101:6.400000;401:6.100000;EE102:9.700000
BT-24-0864,Aarav Patel 64,CB,2022,CS102:7.600000;501:6.700000;301:9.600000,PH101:7.600000;401:6.100000
2019865,Anushka Iyer 65,CB,2019,502:7.700000;BIO101:7.000000;HSS102:8.700000;CS201:6.900000,ECO101:7.700000;CS101:6.300000;301:6.700000
2019866,Mihir Verma 66,CSD,2019,HSS102:6.700000;CS301:9.000000;102:6.700000,CS101:6.400000
BT-22-0867,Rhea Nair 67,CSE,2020,AI201:8.800000;MATH102:6.000000;MATH101:7.100000;101:7.500000,302:6.700000;301:9.100000
2019868,Tanvi Gupta 68,HCD,2022,MATH102:7.400000;ML301:9.000000;AI301:7.100000,502:7.600000;202:9.400000
2019869,Aisha Singh 69,ECE,2019,ECO101:6.800000;PH102:7.300000;CS102:9.500000;302:6.700000,MATH101:6.100000;102:6.100000
2019870,Gaurav Mehta 70,CSD,2020,BIO101:8.700000;102:9.400000;302:7.100000,AI301:8.200000;401:6.800000
BT-21-0871,Pooja Desai 71,CSSS,2019,302:8.900000;501:9.600000;202:8.000000,AI301:8.700000;502:6.700000;HSS101:8.300000
BT-22-0872,Sameer Sharma 72,CSD,2019,PH102:8.200000;301:6.300000;CS102:6.700000,202:8.300000;CS201:9.600000
2019873,Yash Malhotra 73,CSSS,2018,301:7.700000;302:7.600000;101:7.400000,EE102:9.700000;MATH102:6.900000;CS102:6.300000
2019874,Ankit Chopra 74,CSD,2023,201:8.600000;501:9.600000;AI201:6.800000,502:9.300000
BT-20-0875,Kavya Shah 75,CB,2023,BIO101:8.900000;MATH102:6.600000;COM101:8.500000,502:8.900000;202:6.400000;EE102:7.200000
2019876,Ravi Kumar 76,HCD,2023,301:8.400000;EE101:6.100000;202:7.900000,ML301:8.000000
2019877,Sneha Bhatt 77,CSSS,2019,401:9.600000;201:9.900000;AI301:9.400000;302:8.700000,COM101:9.500000;MATH102:8.100000;HSS102:9.400000
BT-23-0878,Advait Reddy 78,ME,2020,501:9.900000;302:7.500000,MATH201:9.200000;ML201:7.500000
2019879,Divya Kapoor 79,CSSS,2023,201:6.400000;ECO101:7.900000;PH102:8.700000;302:9.600000,MATH102:9.000000;401:9.700000
2019880,Nikhil Agarwal 80,HCD,2023,PH101:8.900000;BIO101:7.400000,HSS101:9.800000
BT-21-0881,Sakshi Rao 81,ECE,2023,401:9.100000;AI301:8.700000;302:9.500000;CS201:6.100000,HSS101:6.400000;CS101:7.900000;AI201:8.100000
2019882,Vivek Joshi 82,CSAI,2020,301:8.500000;201:9.200000;PH101:7.000000,101:8.000000;HSS102:7.200000
2019883,Ananya Yadav 83,HCD,2018,101:7.000000;ECO101:9.400000;202:8.500000;CS301:8.400000,201:6.300000;EE102:9.900000
2019884,Karan Patel 84,HCD,2021,MATH201:6.900000;EE101:6.100000,302:8.700000;EE102:7.400000
2019885,Rahul Iyer 85,CSAI,2020,201:7.900000;PH102:7.700000;302:7.000000;AI301:6.400000,401:9.500000;EE102:6.700000
2019886,Siddharth Verma 86,CSE,2023,MATH102:9.100000;PH102:7.700000;302:7.500000,101:6.500000;502:6.000000
BT-22-0887,Aditi Nair 87,ECE,2023,302:7.100000;PH102:8.700000;CS102:7.000000,102:8.500000
BT-23-0888,Arjun Gupta 88,ME,2019,HSS102:6.100000;MATH102:7.600000;MATH201:9.500000,401:6.300000;302:8.400000
2019889,Neha Singh 89,CB,2020,201:8.200000;CS101:8.000000;MATH201:8.900000;102:6.600000,EE102:6.400000;EE101:6.200000
2019890,Rohan Mehta 90,ECE,2020,MATH101:7.800000;CS301:9.900000;101:10.000000,301:6.500000;EE102:8.400000
2019891,Vikram Desai 91,EVE,2023,301:6.800000;PH102:9.600000;101:6.700000;HSS101:7.600000,BIO101:6.400000;EE102:7.200000;CS102:7.900000
BT-22-0892,Akash Sharma 92,HCD,2020,ML301:9.800000;CS101:6.900000;CS102:7.200000,MATH201:9.300000;102:8.800000
2019893,Isha Malhotra 93,CSSS,2021,HSS102:8.900000;MATH201:6.200000;BIO101:6.400000;HSS101:9.000000,201:7.600000
BT-24-0894,Priya Chopra 94,ECE,2022,201:9.200000;PH102:9.800000;102:7.300000,ML301:8.100000;101:7.900000
2019895,Shreya Shah 95,CSSS,2021,201:6.000000;CS201:7.900000;301:8.800000;HSS101:6.500000,MATH201:9.800000;302:8.600000;401:8.000000
2019896,Aarav Kumar 96,CSE,2019,401:6.800000;101:6.500000;502:8.200000,MATH201:9.100000;ECO101:6.300000
2019897,Anushka Bhatt 97,CSD,2019,301:8.900000;302:8.900000;MATH201:8.900000;EE102:7.100000,401:8.900000;HSS101:7.900000
2019898,Mihir Reddy 98,ECE,2020,MATH201:6.400000;PH101:7.700000;201:6.200000,401:8.700000;COM101:6.100000
BT-24-0899,Rhea Kapoor 99,HCD,2018,ML201:6.400000;401:6.800000;302:6.400000,201:6.200000;AI201:7.500000
2019900,Tanvi Agarwal 0,CSD,2021,CS201:6.700000;CS101:7.900000;201:6.500000,501:6.200000
2019901,Aisha Rao 1,CSSS,2021,CS101:8.300000;102:6.700000;CS102:9.900000;401:7.200000,EE101:7.900000;302:8.400000;BIO101:8.700000
2019902,Gaurav Joshi 2,CB,2022,COM101:6.700000;201:9.300000;AI301:9.400000,BIO101:7.500000
BT-23-0903,Pooja Yadav 3,CSSS,2023,HSS101:9.700000;EE102:9.800000;COM101:6.500000,202:9.300000;MATH102:6.000000;PH102:6.400000
2019904,Sameer Patel 4,CSSS,2020,EE101:8.000000;302:6.700000;BIO101:9.600000,PH102:8.200000
BT-20-0905,Yash Iyer 5,CSSS,2021,501:7.700000;502:9.900000;202:8.300000;102:7.300000,401:9.500000;EE101:9.400000;CS201:6.100000
2019906,Ankit Verma 6,CB,2022,301:6.900000;502:7.900000;101:8.400000,501:8.900000
BT-22-0907,Kavya Nair 7,EVE,2021,502:8.700000;MATH101:8.000000;PH101:6.200000;ECO101:7.300000,HSS101:8.000000;302:7.800000;CS201:8.000000
2019908,Ravi Gupta 8,CSSS,2021,ML301:7.000000;AI201:8.000000,201:6.800000;MATH102:8.500000
2019909,Sneha Singh 9,CSSS,2020,AI201:6.300000;301:9.000000;MATH101:7.900000;AI301:6.700000,CS101:8.300000;ML301:6.300000;ECO101:6.200000
BT-20-0910,Advait Mehta 10,CSD,2023,ECO101:7.700000;CS102:7.700000,AI301:8.800000
BT-21-0911,Divya Desai 11,CSD,2020,202:8.300000;MATH101:6.800000;ECO101:9.400000,CS301:10.000000;EE102:6.800000;502:7.200000
2019912,Nikhil Sharma 12,CSE,2023,HSS102:7.600000;CS201:8.000000;MATH201:7.900000,EE102:8.600000;CS301:8.600000
2019913,Sakshi Malhotra 13,EVE,2021,201:6.700000;EE101:9.700000;MATH201:8.800000,HSS102:8.500000;EE102:6.100000;502:6.500000
BT-24-0914,Vivek Chopra 14,ECE,2018,MATH101:8.200000;201:9.900000;COM101:9.200000,102:8.300000;502:8.100000
2019915,Ananya Shah 15,CSD,2019,101:9.500000;501:7.200000;AI301:6.800000,CS101:6.100000;HSS102:6.300000
2019916,Karan Kumar 16,CSAI,2023,MATH102:6.100000;PH101:9.500000;501:8.600000,CS101:6.500000;502:9.100000
2019917,Rahul Bhatt 17,CSSS,2020,EE102:9.800000;101:7.600000;HSS102:9.500000;EE101:7.900000,PH102:8.600000;501:9.200000;502:7.400000
2019918,Siddharth Reddy 18,ME,2019,CS301:7.300000;PH101:7.900000;PH102:7.300000,101:9.800000;BIO101:8.500000
2019919,Aditi Kapoor 19,CB,2021,301:9.000000;102:8.700000;101:9.300000;CS301:6.200000,502:7.800000;EE102:6.600000
2019920,Arjun Agarwal 20,EVE,2020,PH101:7.700000;102:8.300000;101:6.500000,201:7.900000;COM101:9.000000
BT-21-0921,Neha Rao 21,CSAI,2022,201:8.400000;301:7.300000;CS102:7.200000;HSS102:8.200000,302:9.000000;MATH101:9.400000
2019922,Rohan Joshi 22,CSD,2019,501:6.800000;401:7.700000;202:8.000000,HSS101:9.000000;201:9.500000
BT-23-0923,Vikram Yadav 23,CSE,2021,MATH201:7.600000;302:9.500000;CS201:9.800000;201:7.100000,401:8.800000;CS101:9.300000;CS301:6.300000
BT-24-0924,Akash Patel 24,ME,2018,401:7.200000;ECO101:8.900000;CS301:9.800000,202:7.200000;101:7.700000
2019925,Isha Iyer 25,EVE,2021,202:6.500000;CS101:9.300000;PH102:9.100000;BIO101:7.200000,MATH102:6.000000;COM101:8.000000;101:8.500000
BT-21-0926,Priya Verma 26,CSE,2018,CS101:7.800000;CS102:8.400000;102:6.500000,ML201:9.700000
2019927,Shreya Nair 27,HCD,2021,CS102:7.400000;CS101:9.300000;301:8.200000;302:6.800000,CS301:9.900000;PH102:6.600000;ECO101:7.000000
2019928,Aarav Gupta 28,EVE,2020,MATH101:9.800000;ML201:9.200000;501:7.800000,EE102:7.800000;202:8.400000
2019929,Anushka Singh 29,CSD,2023,MATH201:8.800000;301:7.200000;201:6.300000;EE101:9.800000,502:6.200000;AI301:7.400000
2019930,Mihir Mehta 30,CB,2023,501:8.600000;ECO101:9.800000,
2019931,Rhea Desai 31,CB,2020,MATH201:8.000000;MATH102:6.500000;BIO101:7.400000;HSS101:9.600000,CS102:6.100000;MATH101:9.300000;EE102:8.000000
2019932,Tanvi Sharma 32,CSE,2018,BIO101:9.800000;301:9.300000,CS102:8.000000;AI201:6.300000
2019933,Aisha Malhotra 33,CSE,2022,ECO101:9.200000;HSS101:7.500000;501:8.900000;CS102:8.800000,101:7.900000;MATH102:8.900000;ML301:9.000000
2019934,Gaurav Chopra 34,CSAI,2020,301:8.500000;ECO101:8.800000;401:6.700000,AI301:6.800000;PH102:9.100000
2019935,Pooja Shah 35,CB,2021,301:6.100000;501:7.000000;102:9.100000;CS101:6.500000,EE102:9.300000;202:6.700000
2019936,Sameer Kumar 36,ME,2019,CS301:8.900000;PH102:10.000000;COM101:9.200000,HSS102:7.700000;101:6.800000
2019937,Yash Bhatt 37,ECE,2022,401:9.500000;PH101:7.200000;EE101:9.100000;MATH201:6.200000,MATH101:8.000000;501:7.800000
2019938,Ankit Reddy 38,CSAI,2021,101:7.500000;502:8.900000;102:6.100000,401:6.800000
2019939,Kavya Kapoor 39,CSD,2018,MATH201:9.400000;HSS101:8.900000;202:9.100000;CS101:6.500000,EE101:6.500000;502:8.300000
BT-20-0940,Ravi Agarwal 40,CSD,2021,CS201:7.900000;ML301:7.100000,302:6.800000;MATH102:6.100000
2019941,Sneha Rao 41,CB,2022,ML301:7.100000;HSS101:7.800000;202:7.700000;EE102:6.100000,502:6.300000;MATH201:9.700000;CS101:7.900000
BT-22-0942,Advait Joshi 42,EVE,2023,ECO101:7.600000;CS201:7.200000;HSS101:8.500000,301:9.600000
2019943,Divya Yadav 43,HCD,2023,201:6.100000;PH102:8.800000;502:9.100000;102:7.900000,101:6.600000;HSS102:7.500000
2019944,Nikhil Patel 44,ECE,2018,CS301:8.100000;AI301:9.100000;CS102:7.300000,AI201:8.100000;HSS102:8.200000
BT-20-0945,Sakshi Iyer 45,CB,2020,COM101:9.300000;HSS101:10.000000;302:7.700000;502:8.900000,BIO101:6.700000;ML301:7.000000
2019946,Vivek Verma 46,CB,2020,401:6.400000;301:8.400000;201:7.500000,HSS102:7.000000
2019947,Ananya Nair 47,CSD,2023,AI301:8.400000;401:9.600000;ECO101:6.100000;301:8.900000,MATH101:8.900000;CS301:9.300000;501:9.200000
2019948,Karan Gupta 48,ECE,2021,ML301:7.600000;102:6.500000;CS101:6.700000,BIO101:7.100000;301:6.900000
BT-24-0949,Rahul Singh 49,CSD,2018,EE102:7.800000;ML301:9.200000;PH102:7.400000;501:7.100000,MATH101:9.800000;202:9.600000
BT-20-0950,Siddharth Mehta 50,CB,2022,102:7.700000;502:7.800000;101:7.500000,CS301:6.900000;ECO101:8.100000
2019951,Aditi Desai 51,ME,2022,EE101:7.400000;MATH102:6.100000;COM101:8.800000;CS301:8.800000,501:7.600000;EE102:6.800000
2019952,Arjun Sharma 52,ECE,2018,BIO101:8.400000;ML201:8.600000;201:9.300000,501:7.800000;CS101:8.500000
2019953,Neha Malhotra 53,CSAI,2019,201:6.500000;HSS102:6.400000;CS102:6.400000;PH101:9.400000,AI301:8.100000;CS201:7.800000
2019954,Rohan Chopra 54,CSE,2023,202:7.700000;102:9.300000;301:7.200000,MATH101:8.400000;CS201:6.200000
BT-20-0955,Vikram Shah 55,CB,2022,201:7.500000;301:8.700000;202:6.200000;CS102:7.700000,HSS101:7.200000;102:8.500000;101:8.400000
2019956,Akash Kumar 56,CSSS,2019,501:9.800000;301:8.500000;BIO101:9.300000,CS201:6.000000;202:8.100000
BT-22-0957,Isha Bhatt 57,ME,2018,502:6.500000;101:6.900000;ML201:7.900000;201:8.900000,EE102:7.400000;MATH101:6.900000;EE101:7.900000
